순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),책소개,목차
178,유아,기적의 파닉스 1~3 세트 - 전3권 (본책 3권 + 스토리북 3권 + MP3 파일),329542566,9791164066216,74740,한동오 지음,길벗스쿨,20231201,40000,36000,"2,000점",4312,유아,"책소개
하루 4쪽, 3개월이면
혼자서도 영어책 읽기가 가능해져요!

유치원생 또는 예비 초등학생을 위한 파닉스 교재입니다. 알파벳 이름, 발음부터 시작해서 규칙을 통한 단어 읽기, 문장 읽기, 짧은 스토리 리딩까지 3개월에 모두 끝낼 수 있습니다. 알파벳 기초 음가와 단어 챈트, 문장과 스토리 리딩 음원은 학습자가 듣고 따라 말할 수 있도록 편집되어 큰 소리로 따라 말하는 학습이 가능합니다. 하루는 학습을 하고, 다음 날은 복습을 하는 본문 구성으로 한 번 배운 내용은 오래 기억할 수 있고, 가정에서는 꾸준한 학습 관리가 가능합니다. 각 권 별책으로 제공되는 스토리북을 읽으면서 실력 향상을 확인할 수 있고, 혼자서 영어책을 읽는 즐거움을 느낄 수 있습니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
『1권』

본책
알파벳 발음과 모양 익히기
Alphabet Song
Unit 1. Aa Bb Cc
Unit 2. Dd Ee Ff
Unit 3. Gg Hh Ii
Unit 4. Jj Kk Ll
Unit 5. Mm Nn Oo
Unit 6. Pp Qq Rr
Unit 7. Ss Tt Uu Vv
Unit 8. Ww Xx Yy Zz
종합문제
단어 리스트
플래시 카드

별책 (스토리북과 정답)
Storybook 『The Greedy Pig』
『The Greedy Pig』 해석
교재 정답



본책
Unit 1. ad, am, at
Unit 2. ed, en, et
Unit 3. ig, ip, ix
Unit 4. og, ot, ox
Unit 5. ug, un, up
Unit 6. ake, ane, ave
Unit 7. ike, ine, ive
Unit 8. ole, one, ose
Unit 9. ube, une, ute
종합문제
단어 리스트
플래시 카드

별책 (스토리북과 정답)
Storybook 『Red Fox』
『Red Fox』 해석
교재 정답



본책
Unit 1. bl, fl, gl, sl
Unit 2. br, dr, fr, tr
Unit 3. sm, sn, st, sw
Unit 4. ch, sh, th, ng
Unit 5. ai, ay, oi, oy
Unit 6. oa, ow1, ou, ow2
Unit 7. ar, or, ir, er
Unit 8. e, ea, oo, oo
종합문제
단어 리스트
플래시 카드

별책 (스토리북과 정답)
Storybook 『The Sleepy Owl』
『The Sleepy Owl』 해석
교재 정답
펼쳐보기"
179,유아,태양 왕 수바: 수박의 전설,316425945,9788901271323,74800,이지은 지음,웅진주니어,20230515,16800,15120,840점,11123,유아,"책소개
MD 한마디
이지은의 전설, 이번엔 수박이다!
『팥빙수의 전설』, 『친구의 전설』 이지은이 들려주는 새로운 전설 한 편, 수박의 전설! 곤경에 처한 ‘태양 왕 수바’를 구해준 팥 할머니는 어떤 보물을 받게 될까요? 이지은 표 유머가 가득한 유쾌 통쾌 감동 판타지. 책장을 덮으면 둥그런 수박 한 통 통통 두드려보고 싶어질 거예요!
2023.05.16.
유아 PD 김주리
태양 왕 수바의 등장과 팥 할머니의 활약으로 한층 맛깔스러워진 전설의 맛

『팥빙수의 전설』, 『친구의 전설』로 전설 신드롬을 일으킨 이지은 작가가 이번에는 ‘수박’의 전설로 돌아왔다. 장에 갔다 늦은 시간에 산길을 걸어오던 팥 할머니 앞에 나타난 태양 왕 수바. 돼지인지, 공인지 데굴데굴 구르기 좋은 모양새로 나타난 수바는 원래 태양을 비추어 생명을 자라게 하는 하늘의 용이었다. 수바의 날개와 태양 빛을 탐내던 둘 머리 용에 의해 날개를 떼어 먹힌 채, 간신히 땅으로 도망치는 신세가 된 것이다. 수바는 할머니에게 간절하게 도움을 청하지만, 왕 대접을 받긴커녕 이름조차 수박, 왕수박 등으로 불리며 더 혼란을 겪는데…….

할머니는 수바의 부탁대로 밤새 떡을 빚고 과일로 탑을 쌓아 제사상을 차려 주고, 수바는 땅에서, 물에서 지극 정성으로 하늘을 향해 빌어 보지만 아무것도 뜻대로 되지 않는다. 보다 못해 나선 팥 할머니의 용맹한 활약으로 둘 머리 용에게서 날개를 되찾은 수바는 약속대로 할머니에게 용의 여의주만큼 귀하다는 보물을 주고 홀연히 하늘로 돌아가는데……. 태양 왕 수바가 할머니에게 남긴 용의 보물은 무엇이었을까? 수박의 전설과 용의 보물은 어떤 관계가 있을까?

 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
180,유아,우리 아기 오감발달 동물 오케스트라의 베토벤 사운드북,301417417,8809264182109,1,"샘 태플린 지음, 애그 자트코우스카 그림, 송지혜 옮김",어스본코리아,20220915,19000,15200,570점,7427,유아,"책소개
아기의 두뇌를 발달시키고, 감수성을 키워 주는
생생한 베토벤 클래식 사운드
동물 오케스트라를 따라 아름다운 마을들을 여행하며
웅장하고 풍성한 멜로디를 감상해 보세요!

동물 오케스트라가 베토벤의 클래식 다섯 곡을 연주하며 베토벤의 생애와 각 음악의 특징을 소개해요. 루트비히 판 베토벤은 세상에서 가장 유명한 작곡가 중 한 사람이에요. 먼저, 사람들에게 많은 사랑을 받는 「교향곡 제5번」을 들어 보세요. 폭풍이 불 때처럼 긴장감이 넘치는 곡이지요. 힘차게 흐르는 강물 같은, 베토벤의 열정이 담긴 「교향곡 제6번」도 감상해 보세요. 맑고 아름다운 피아노 선율을 감상할 수 있는 「피아노 협주곡 제5번」도 들어 보아요. 베토벤은 나이가 점점 귀가 잘 들리지 않게 되었는데, 아무 소리를 들을 수 없을 때도 멋진 곡을 썼지요. 베토벤이 귀가 완전히 들리지 않게 된 뒤에 완성한 곡 「교향곡 제9번」을 감상해 보세요. 아주 웅장하고 화려해서 전 세계 수많은 사람들의 사랑을 받는 곡이랍니다. 마지막으로 섬세하고 멋진 바이올린 연주가 돋보이는 「바이올린 협주곡」을 들으며 풍부한 클래식 선율을 느껴 보세요. 클래식 음악이 아기의 두뇌를 발달시키고, 감수성을 키워 줄 거예요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
181,유아,"가을에게, 봄에게",252133362,9791190758192,77830,"사이토 린.우키마루 지음, 요시다 히사노리 그림, 이하나 옮김",창비,20200925,13000,11700,650점,2718,유아,"책소개
MD 한마디
만나지 못해도 언제나 좋은 친구에게
만나지 못해도 언제나 좋은 친구에게. 어느 날, 봄은 단 한번도 만나지 못했던 가을이 어떤 아이인지 궁금해졌습니다. ""그래, 가을에게 편지를 쓰자!"" 과연, 만날 수 없는 봄과 가을은 친구가 될 수 있을까요? 계절의 아름다운 변화 속에서 펼쳐지는 봄과 가을의 상냥하고 다정한 우정이 진한 감동과 울림을 주는 사랑스러운 그림책입니다.
2020.10.08.
유아 PD 김현주
영원히 닿을 수 없는 나의 친구 가을에게

어느 계절의 끝, 봄은 단 한 번도 만나지 못했던
가을에게 편지를 씁니다.
“처음 뵙겠습니다. 잘 지내나요?”

계절의 변화가 느껴지고 주변의 풍경이 바뀔 때, 우리는 문득 아끼는 이들의 안부가 궁금해진다. 그럴 때 그리운 마음을 담은 손 편지를 써 보면 어떨까? 『가을에게, 봄에게』(미디어창비)는 영원히 만날 수 없는 친구인 ‘봄’과 ‘가을’이 편지를 주고받는다는, 사랑스러운 상상력이 빛나는 작품이다. 편지 속 다정하면서도 담백한 문장과 고운 자연의 모습을 고루 담은 서정적인 그림이 부드럽게 조화를 이룬다. 독자들은 그림책을 보며 익숙했던 자연도 새롭게 바라보고 사계절의 진정한 아름다움을 다시금 느낄 수 있을 것이다. 방학이나 전학, 질병으로 인한 등교 수업 중단 등 어쩔 수 없는 사정으로 친구와 만날 수 없어도, 마음을 나누다 보면 우정은 변치 않고 영원할 수 있다는 걸 전해 주는 이야기.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
182,유아,어디어디 숨었니? : 즐거운 산타 마을,376966357,9791171200726,74370,"라라 브라이언 지음, 패트릭 코리건 그림",어스본코리아,20251113,13000,11700,650점,880,유아,"책소개
다양한 플랩과 구멍으로
‘상상력’과 ‘창의력’이 쑥쑥! 책 읽기의 ‘즐거움’이 쏙쏙!

모두가 기다리는 크리스마스,
산타 마을에서는 무슨 일이 펼쳐질까요?

책장을 펼치면 크고 작은 플랩 장치와 쏙쏙 뚫린 구멍이 입체적으로 살아나요. 아이들의 호기심과 상상력을 자극하지요. 플랩을 하나씩 열어 산타 마을은 어떤 모습인지, 크리스마스를 맞은 산타와 꼬마 요정들이 무슨 일을 하는지 구석구석 살펴보아요. 마치 산타 마을을 돌아다니며 함께 크리스마스를 준비하는 기분이 들 거예요. 아이들은 플랩과 구멍 사이로 이어지는 이야기를 궁금해하며 책읽기에 흥미를 느낄 수 있어요. 또한 산타 할아버지와 크리스마스 선물에 대해 자유롭게 상상하며 창의력을 키울 수 있답니다.",
183,유아,프린세스 캐치! 티니핑 스티커 색칠놀이 : 쁠리에&사뿐핑,375356979,9791141175146,77370,학산문화사 편집부 지음,학산키즈,20251024,8000,7200,400점,645,유아,"책소개
색칠,스티커 놀이와 재미있는 게임을 통해 아이들의 지능을 향상시키는 스티커 색칠놀이
다양한 캐릭터를 색칠하면 소근육 활동량이 늘어나 집중력과 창의력이 발달됩니다.
그리고 손과 눈의 협응력을 길러주며 자연스럽게 형태와 색채의 감각을 익힐 수 있습니다.
스티커놀이와 다양한 게임을 통하여 복합적인 사고력과 응용력을 키울 수 있습니다.","목차
스티커2장, 내지 32p"
184,유아,엄마 도감 (리커버),349961872,9788901251509,74800,권정민 지음,웅진주니어,20210716,13000,11700,650점,11588,유아,"책소개
아기의 시점에서 엄마를 연구하고 기록한, 최초의 엄마 도감

생명이 잉태되었다는 것을 알게 된 순간부터 엄마의 관찰은 시작됩니다. 모자 수첩에는 생명의 작디 작은 변화도 절대 놓치지 않고 기록한 엄마의 세심함이 한 가득 담겨 있습니다. 태어나기 전부터 생김새를 예상해 출력한 사진, 키와 몸무게 변화 추이, 움직임, 심장 소리까지……. 아이는 이런 엄마의 시선을 느꼈을까요?

『엄마 도감』은 이런 모든 관찰과 관심의 대상을 역으로 변환해, 아이의 시선에서 엄마를 관찰한 기록을 모은 그림책입니다. 아이의 출생과 동시에 여자도 엄마로 태어납니다. 가장 고귀한 순간에 아무도 모르게 소외되었던 엄마의 출생을 『엄마 도감』을 통해 되짚어 봅시다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
185,유아,오싹오싹 크레용!,300211668,9788964964767,77840,"에런 레이놀즈 지음, 피터 브라운 그림, 홍연미 옮김",토토북,20220823,17000,15300,850점,6591,유아,"책소개
세상에서 가장 오싹한 크레용이 찾아온다!

칼데콧상 수상 작가 에런 레이놀즈와 피터 브라운의 만남

출간과 동시에 뉴욕타임스 베스트셀러, 아마존 그림책 베스트셀러로 자리 매김한 화제의 그림책 《오싹오싹 팬티!》의 후속작, 《오싹오싹 크레용》이 드디어 찾아왔습니다. 토끼 재스퍼가 우연히 보라색 크레용을 얻은 뒤로 재스퍼의 일상은 놀랍게 변하지요. 그림 그리는 거 빼고는 잘하는 게 없던 재스퍼가 받아쓰기도 척척, 수학숙제도 척척 해냅니다. 크레용은 어쩐지 즐거워 보이고, 재스퍼는 왠지 불안하지요. 재스퍼와 크레용은 오래오래 잘 지낼 수 있을까요? 칼데콧 아너상을 수상한 작가 에런 레이놀즈와 피터 브라운 콤비가 전 세계 어린이에게 선물하는 흥미진진한 이야기와 짜릿한 재미를 만나 보세요!
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
186,유아,우리가 케이크를 먹는 방법,296075398,9788954699983,77810,김효은 지음,문학동네,20220608,16800,15120,840점,6241,유아,"책소개
함께여서 행복하고 나눌수록 커지는 나눗셈 이야기
MD 한마디
나눌수록 커지는 이상함 셈법의 비밀
우리는 다섯입니다. 우유 한 팩, 과자 한 봉지, 우리는 무엇이든 5로 공정하게 나눠요. 아니 무엇이든 5로 나눠야 해요. 때로는 하나뿐인 장화와 삼촌처럼 나누기 어려워 보이는 것도 우리에겐 다 방법이 있지요. 함께여서 행복하고 나눌수록 커지는 따스하고 유쾌한 가족의 나눗셈 이야기
유아 PD 김현주
뉴욕타임스/뉴욕공립도서관 올해의 그림책, 세계일러스트어워드 선정 작가
세계의 사랑을 받고 있는 김효은의 새 그림책

많은 독자들이 기다려 온 김효은 작가의 신작이 출간되었다. 『우리가 케이크를 먹는 방법』이라는 제목과 식탁 위의 장면이 그려진 표지가 궁금증을 불러일으킨다. 이야기의 첫 장면은 “우리는 다섯입니다.”라는 문장으로 시작된다. 책장을 넘기면 다섯 개의 심상하지 않은 표정을 마주하게 되는데, 그 눈들과 마주치자마자 우리는 이 “우리”가 누구인지 바로 알아챌 수 있다. 원하는 것을 가지기 위해 주어진 조건을 파악하고, 소중한 내 몫을 지키기 위해 치열하게 싸우고, 차라리 포기하거나 기꺼이 양보하며 울고 웃는 우리들이다. 김효은의 손끝이 품은 특유의 온도는 이번에도 이렇게 우리를 완전히 환영한다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
187,유아,사랑해 크리스마스에도 사랑해,283501080,9788961708524,77840,"버나뎃 로제티 슈스탁 지음, 캐롤라인 제인 처치 그림, 신형건 옮김",보물창고,20211230,12800,11520,640점,2226,유아,"책소개
즐거운 크리스마스에도, 귀엽고 예쁜 우리 아기에게 사랑을 전해요!
- 『사랑해 크리스마스에도 사랑해』 출간

야, 앙증맞은 이 모습! 어디선가 많이 본 모습이다. 이젠 우리에게 너무나 친숙한 『사랑해 사랑해 사랑해』의 표지와 똑같이 귀여운 포즈로 아기는 곰돌이 인형을 번쩍 들어 올리고 있다. 그런데 이번엔 빨간 산타클로스 모자를 쓴 채, 예쁘게 장식한 크리스마스트리 앞에 서 있다. 신작 『사랑해 크리스마스에도 사랑해』는 오리지널인 『사랑해 사랑해 사랑해』의 ‘크리스마스 판’이자 표지부터 쌍둥이처럼 닮은 책이다.

베스트셀러 그림책 『사랑해 사랑해 사랑해』 출간 15주년을 맞이하여 이를 기념하는 특별판(보드북)과 동시에, 우리 아기와 함께 즐거운 크리스마스를 축하하고 사랑을 전하는 『사랑해 크리스마스에도 사랑해』(보드북)가 새로 출간되었다. 전작에 이어 13년만에 두 번째로 다시 호흡을 맞춘 두 작가의 글과 그림이 완벽한 컬래버레이션을 이루고 있어 눈길을 끈다.

기왕의 『사랑해 사랑해 사랑해』 그림책이 부모가 아이에게 읽어 주는 책이었다면, 이번에 출간된 보드북 2권은 아이 스스로 장난감처럼 갖고 놀 수 있는 책이다. 이번 보드북 2권 출간을 계기로, 보물창고에선 캐롤라인 제인 처치의 『사랑해 보드북』 시리즈가 시작된다. 앞으로 신작 2권 『사랑해 온 마음으로 사랑해』 『사랑해 강아지야 사랑해』가 연달아 출간될 예정이다.

“사랑해.”라는 말이 아무리 많이 들어도 결코 넘치지 않는 것처럼, 사랑의 마음을 끊임없이 전하는 이 귀엽고 예쁜 보드북들은 아이들에게 더없이 소중한 선물이 될 것이다. 즐거운 크리스마스에도, 크리스마스가 아닌 그 어떤 날들에도, 늘!
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
188,유아,알밤 소풍,119874579,9788974990466,77810,김지안 글.그림,JEI재능교육(재능출판),20171023,10000,9000,500점,3607,유아,"책소개
오늘도 신나게!
와글와글 다람쥐들의 신나는 알밤 소풍

오늘은 다람쥐들의 소풍날이에요!
다람쥐들은 밤나무 꼭대기에서 어마어마하게 큰 알밤을 발견했어요!
다람쥐들은 힘을 모아 알밤을 따기로 결심했지요.
콕 콕 콕!
그런데… 우르르 쾅쾅! 어떤 일이 생긴 걸까요?

『감귤 기차』로 따뜻한 겨울 판타지를 선물한 김지안 작가가 한층 즐겁고 유쾌한 주인공과 이야기로 찾아왔습니다. 바로, 사계절 소풍 시리즈 가을편으로 귀여운 다람쥐들의 신나는 알밤 소풍 이야기를 담았지요.
계절마다 귀여운 동물 친구들과 신나는 소풍을 떠나 봐요!
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
189,유아,무지개 물고기,51632,9788972590637,77890,"마르쿠스 피스터 지음, 공경희 옮김",시공주니어,19940401,16000,14400,800점,36832,유아,"책소개
몸에 반짝이 비늘이 많은 물고기가 예쁜 것을 뽐내다가 친구를 잃고 나서야 자신의 잘못을 깨닫고 반짝이 비늘을 친구들에게 하나씩 나눠 주어 모두가 행복해지는 이야기. 자기보다 못난 이웃을 깔보고 좋은 것을 혼자만 독차지하면 자기도 괴롭게 된다는 것을 가르쳐 준다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
190,유아,디즈니 주토피아 2 무비동화,375961000,9791171181827,74650,"에린 팰리갠트 각색, 이지안 옮김, 디즈니 동화 아트팀 그림",애플비,20251110,12000,10800,600점,870,유아,"책소개
‘주디 홉스’와 ‘닉 와일드’는 주토피아의 신참 경찰들이에요. 어느 날, 커다란 독니를 가진 무시무시한 뱀이 나타나 도시가 발칵 뒤집혔어요! 주디와 마주친 뱀은 뜻밖의 이야기를 꺼냈지요.“우리 가족과 함께 ‘잃어버린 집’으로 돌아가고 싶어.” 그러고 보니, ‘모든 동물을 위한 도시’인 주토피아에는 왜 그동안 파충류가 살지 않았을까요? 주디와 닉은 100년 동안 숨겨져 있던 비밀을 풀고 최고의 파트너가 될 수 있을까요? ‘홉스와 와일드’ 팀과 함께, 숨겨진 이야기가 가득한 사건 현장으로 출동해 보아요!
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
191,유아,까칠한 포도,374026698,9788955828139,74840,"조리 존 지음, 피트 오즈월드 그림, 김경희 옮김",길벗어린이,20251015,14000,12600,700점,1270,유아,"책소개
시큼해진 마음이 다시 달콤해지는 비밀!
우리 아이 감정 소통 그림책

한때 누구보다 다정하고 달콤했던 포도알이 있었어요. 정 많은 포도밭에서 가족들과 함께 사이좋게 지내며, 언제나 웃음과 배려가 넘쳤지요. 그런데 어느 날, 달콤한 포도는 아주 속상한 일을 겪어요. 바로 자신이 정성껏 준비한 생일 파티에 아무도 오지 않은 거예요. 그날 이후, 포도는 세상이 모두 미워졌고, 마음속에 미움을 하나씩 쌓아가며 점점 까칠한 포도가 되었지요. 하지만 친구 레몬과의 사건을 계기로 포도는 다시 자신의 마음을 돌아보게 돼요. 그리고 우연히 발견한 생일 초대장에서 날짜를 잘못 적었다는 사실을 깨달아요. 모든 게 오해였다는 걸 알게 된 순간, 시큼한 말들을 툭툭 내뱉던 까칠한 포도는 굳게 닫았던 마음을 활짝 열고 다시 친구들과 웃음을 나누었어요.

《까칠한 포도》는 누구나 한 번쯤 겪어 봤을 서운함과 오해, 그리고 미움의 감정을 유쾌하게 풀어낸 그림책이에요. 갈등이 생겼을 때 어떻게 해야 할지 몰라 까칠해진 포도의 모습은 아이들에게 깊은 공감을 주며, 친근하고 재미있게 다가올 거예요. 책은 갈등을 피하지 않고 솔직하면서도 예의를 지켜 마음을 표현하는 방법, 그리고 대화의 소중함을 알려 주고 있어요. 아이들에게 자연스럽게 공감과 이해, 용서의 마음을 배울 수 있는 시간을 선사하는 이야기를 만나 보세요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
192,유아,1000개 숨은그림찾기 : 곤충,370615938,9791169214193,73650,전경.홍혜련 그림,한빛에듀,20250901,10800,9720,540점,1420,유아,"책소개
★ 누적 판매 35만부 베스트셀러 시리즈!
★ 곤충이 궁금한 친구도, 곤충이 무서운 친구도 즐겁게 볼 수 있어요!
★ 찾아도 찾아도 신나는 숨은 그림이 1,000개!

▶ 곤충이 너무 좋은 친구라면?
▶ 시간 가는 줄 모르는 놀이책을 찾는다면?
▶ 외출용 놀이책을 찾는다면?
▶ 놀면서 집중력을 기르고 싶다면?
▶ 스마트폰은 잠시 안녕! 놀이 시간을 재미있고 알차게 보내고 싶다면?
▶ 혼자서도 재밌고, 함께 해도 재밌는 놀이책을 찾는다면?

『찾아도 찾아도 끝판왕 1000개 숨은그림찾기 - 곤충』과 함께하세요. 신나는 숨은그림찾기가 무려 1,000개! 아쉬움 없이 넉넉한 분량으로 시간 가는 줄 모르고 즐길 수 있어요. 아이 혼자 놀아도 좋고, 가족과 친구와 머리 맞대고 놀기에도 좋은, 아주 재미있는 책입니다. 숨은그림찾기는 두뇌의 고른 발달에 도움이 되는 활동입니다. 하나하나 집중해서 찾다 보면 어느새 관찰력과 집중력이 저절로 자라나 있을 거예요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
193,유아,아빠의 겨울 레시피,329365811,9788911130689,77810,이소라 지음,국민서관,20231123,15000,13500,750점,1555,유아,"책소개
겨울을 즐기는 색다른 방법 뭐 없을까?

“눈이 오지 않는 겨울은 정말 재미없어!” 투덜거리는 아이에게 아빠가 대대로 전해 내려오는 비밀 레시피를 알려 준대요. 필요한 것은 겨울의 소리와 냄새! 청각과 후각에 집중해 보니 지금껏 무심히 보내 왔던 겨울이 다르게 느껴져요. 겨울의 입김 소리도 들리고, 겨울의 행복 냄새도 풍겨 와요. 이건 또 무슨 냄새죠? 우리도 겨울의 소리와 냄새를 찾아볼까요?
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
194,유아,내 친구 ㅇㅅㅎ,328985489,9791169811705,77810,김지영 지음,사계절,20231122,15000,13500,750점,3526,유아,"책소개
내 마음은 ㅅㅅㅎ? 내 친구는 ㅇㅅㅎ!
수많은 독자에게 인정받은 글자 놀이 그림책 『내 마음 ㅅㅅㅎ』 후속작 출간

어린이의 마음을 재밌는 글자 놀이로 엮은 그림책 『내 마음 ㅅㅅㅎ』 김지영 작가의 신작이 출간되었습니다. 제1회 사계절그림책상 대상 수상작이기도 한 전작 『내 마음 ㅅㅅㅎ』은 똑같은 자음으로 다양한 글자를 만드는 즐거움과, 여러 감정을 이끌어 내는 섬세함으로 남녀노소 그림책 독자들의 많은 사랑을 받은 작품입니다.

『내 친구 ㅇㅅㅎ』은 전작의 글자 놀이 콘셉트를 이어받으며 자음 글자, 주조색, 이야기 면에서 완전히 새로운 스타일을 보여 줍니다. 특히 새 친구들을 만나는 주인공의 이야기를 따라 전개되는 구성 방식은 서사적 즐거움을 한층 더합니다. 책에 등장하는 단어들 또한 부사, 동사 등 다양한 품사를 등장시켜 어휘의 확장성을 꾀했습니다. 이번 작품은 신선한 분위기를 한껏 품고 있으면서도 반갑고 친숙하게 독자의 마음을 두드릴 겁니다. 짧은 머리가 잘 어울리는 전작의 주인공이 반갑게 우리를 맞이하기 때문이지요. 자신의 마음을 찬찬히 들여다보던 어린이의 학교생활을 따라가 보세요. 새 교실, 새 친구, 새 글자와 함께요!

 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
195,유아,안녕! 내 친구 코야,280418233,9791135203114,74370,"작은북 지음, 오연진 그림",블루래빗,20210801,28500,25650,"1,420점",1968,유아,"책소개
코는 삑삑, 날개는 바스락, 몸은 보들보들, 귀는 미끈!

몸 구석구석에 재미있는 소리와 질감이 숨어 있어 다양한 감각을 자극할 수 있는 아기 헝겊책이에요. 저마다 촉감이 다른 다양한 소재의 천이 촉각을, 밝고 대비가 강한 색을 사용한 단순한 그림이 시각을, 삑삑삑, 딸랑딸랑, 바스락바스락 소리가 청각을 자극하지요. 손잡이 역할까지 하는 귀와, 눈을 맞출 수 있는 거울 해님, 연약한 잇몸에도 안전한 치발기 달린 꼬리, 요리조리 움직이며 이야기를 완성할 수 있는 끈 달린 나비 인형까지, 몸 구석구석이 놀이의 요소로 가득하답니다. 아기 코끼리 코야의 하루를 담은 이야기는 짧고 단순해서 아기에게 보여 주기에 알맞아요. 본문은 100% 면 소재를 사용해 부드럽고 위생적이며 손잡이가 있는 비닐 가방에 들어 있어 깨끗하게 보관할 수 있어요. 어린이제품안전특별법에 명시된 각종 유해성 검사를 통과한 KC 인증 제품입니다.",
196,유아,"용기를 내, 비닐장갑!",268446875,9791158362249,77810,유설화 지음,책읽는곰,20210401,13000,11700,650점,5636,유아,"책소개
MD 한마디
모두 다르고 모두 특별한 우리 아이들 이야기
오늘은 별빛 캠프가 있는 날, 친구들은 잔뜩 들떠 있지만 겁쟁이 비닐장갑은 걱정만 가득합니다. 그런데 그만 어두운 산길에서 사고가 났어요. 친구들과 선생님을 구할 수 있는 건 비닐장갑뿐인데 어떡하죠? 사랑스러운 우리 아이들의 다양한 모습을 담아낸 장갑 초등학교 시리즈, 『슈퍼 거북』과 『슈퍼 토끼』 유설화 신작.
2021.04.09.
유아 PD 김현주
아이부터 어른까지 모두가 사랑하는 그림책
《슈퍼 거북》과 《슈퍼 토끼》 작가 유설화 신작
장갑 초등학교, 그 두 번째 이야기!

“세상에 둘도 없는 겁쟁이지만
친구들을 생각하는 마음만은 누구에게도 지지 않아!”

비닐장갑은 장갑초등학교에서 제일가는 겁쟁이다. 오늘은 별빛 캠프가 열리는 날. 친구들은 모두 장갑산에 올라 별을 볼 생각에 잔뜩 들떠 있지만, 비닐장갑의 머릿속에는 온통 걱정뿐이다. ‘바람에 날려 가면 어쩌지? 산에 불이라도 나면….’ 그런데 그만 걱정하던 일이 일어나고 만다. 어두운 산길을 더듬더듬 내려가다가, 선생님과 친구들이 낭떠러지로 굴러떨어지고 만 것이다. 선생님과 친구들을 도울 수 있는 건 비닐장갑뿐인데…. 과연 겁쟁이 비닐장갑이 혼자 산을 내려가 구조대를 불러올 수 있을까?
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
197,유아,가만히 들어주었어,189632884,9788966351008,77840,"코리 도어펠드 지음, 신혜은 옮김",북뱅크,20190515,14000,12600,700점,8173,유아,"책소개
진심 어린 위로란 가만히 귀 기울이며 기다려주는 것!

타임지 선정 BEST 10 어린이 책 2018
뉴욕 타임스 눈에 띄는 어린이 책 2018
뉴욕 타임스 편집자 추천 도서 2018
월스트리트 저널 최고의 어린이 책 2018
인디 넥스트 리스트 선정 올해의 책 2018
뉴욕 공립 도서관 선정 최고의 어린이 책 2018
커커스 리뷰 , 퍼블리셔스 위클리 최고의 책 2018

좌절과 절망으로 외롭고 슬플 때, 누군가 손 내밀어준다면 얼마나 고마울까요? 그로 인해 좌절을 이겨내고 다시금 세상에 나아갈 용기를 갖게 되니까요. 꼭 말로 위로해 주고 해답을 제시하지 않아도 상관없습니다. 그저 곁에서 진심 어린 태도로 내 이야기에 귀 기울여 들어주는 것만으로도 세상에 나 혼자가 아니구나 하는 생각에 저절로 힘이 생기지요. 이 그림책의 주인공 테일러에게 토끼는 바로 그런 존재입니다.

닭, 곰, 코끼리 그리고 다른 동물들, 이들은 모두 테일러를 위로하고 도와주려고 했습니다. 어떤 때에는 닭처럼 상대방이 슬픔을 털어내길 유도하는 위로가 큰 도움이 될 수 있습니다. 또 어떤 때에는 곰처럼 같이 소리를 지르며 스트레스를 덜어내는 것이 최선일 때도 있고, 코끼리처럼 다시 시작할 수 있도록 도와주는 행동이 상대방의 마음에 가장 크게 와 닿을 수 있습니다. 그러나 그들은 자기만의 방식을 테일러에게 강요하거나 가르치려고 했습니다. 그런데 테일러는 그 누구와도, 아무것도 하고 싶지 않았습니다.

내내 좌절과 절망에 빠져 있던 테일러가 다시 의욕을 갖고 도전하게 한 토끼의 힘은 무엇일까요? 토끼는 테일러 옆에 앉아서 ‘가만히 들어주기’만 했습니다. ‘아무것’도 하지 않았고, 다른 동물들처럼 자기 방식을 강요하지도 않았습니다. 그야말로 그저 가만히 들어주기만 했지요. 이 그림책은 앞질러 나가지 않고, 아이가 스스로 자신을 찾을 수 있도록 가만히 도와주는 수용과 경청의 자세를 알려줍니다.

 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
