순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),책소개,목차
11,요리/살림,에브리데이 브레드,375363343,9791124112007,13590,박영경 지음,비앤씨월드,20251103,33000,29700,"1,650점",6820,요리/살림,"책소개
“소금빵만 30만개 이상 판매한 ‘오후의빵집’ 박영경 셰프의 신제품 개발법 전격 공개”

손님들은 베이커리에 늘 새로운 빵을 바란다. 매일 보던 익숙한 메뉴 대신 색다른 제품이 고민과 선택의 폭을 넓혀 주길 기대한다. 하지만 새로운 빵을 만든다는 건 쉬운 일이 아니다. 아이디어를 떠올리고, 테스트하고, 생산성과 원가를 검토한 뒤, 고객의 반응까지 살펴보는 긴 여정이다. 그래서 많은 이들이 신제품 개발의 필요성을 느끼면서도 도전하기 어렵다고 느낀다.

이런 고민을 함께하기 위해 ‘오후의빵집’ 박영경 셰프가 새로운 책 『에브리데이 브레드』를 출간했다. 2023년 화제를 모은 베이글 레시피북 『에브리데이 베이글』에 이은 두 번째 책이다. 박 셰프는 10년 가까이 베이커리를 운영하며 계절에 따라 수급 가능한 재료, 손님들의 취향, 식감과 맛의 조화, 작업 시간과 제법 등을 고려해 수많은 신제품을 개발해 왔다. 그 결과, ‘오후의빵집’은 매달 실용적이면서도 트렌드를 반영한 다양한 제품을 출시할 수 있었고, 이를 통해 언제나 생동감 넘치는 매장으로 자리잡았다.

『에브리데이 브레드』는 ‘오후의빵집’의 수많은 레시피 가운데 40가지를 엄선해 수정과 보완을 거쳐 완성한 책이다. 하지만 이 책은 단순히 레시피북에 그치지 않는다. 셰프가 실제로 신제품을 개발하는 과정을 전체적으로 소개하며, 아이디어를 떠올리는 법, 테스트와 피드백에 관한 팁, 메뉴 구성, 원가 계산과 작업 효율성 검토, 홍보 전략 등 매장 운영 전반에 필요한 실전 노하우까지 자세히 담고 있다. 신제품은 단순한 빵이 아니라 고객의 일상에 스며드는 새로운 경험이다. 『에브리데이 브레드』를 통해 나만의 새로운 빵을 만들어 보자.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
12,요리/살림,오늘의 일인분 일식,195151878,9791188601233,13590,"베터홈 협회 지음, 이진숙 옮김",참돌,20190617,4300,3870,210점,24964,요리/살림,"책소개
당신의 하루를 위로해주는
따뜻한 일식 한 끼, 어떠신가요?

‘혼자서 밥을 해 먹는다.’라는 것은 사실 너무나 힘들고 귀찮은 과정이다. 재료를 구입한 뒤 손질하고, 요리한 후에 먹고 정리하기까지의 모든 과정을 혼자만을 위해 해야 한다는 것. 그것은 마음먹기에 따라 충분히 배달 음식과 인스턴트로 대체될 수 있다. 특히 일식은 더욱더 집에서 해 먹기보다는 밖에서 사 먹는 음식이라는 생각이 강하다.

『오늘의 일인분 일식』에서는 ‘혼자서 먹는 1인분이라도 손쉽고 맛있게 만들어 먹을 수 있는 레시피’를 이야기한다. 집에서는 만들기 어렵다고 생각할 수 있는 소고기 감자조림이나 치킨 데리야끼, 카레유부우동과 같은 일본 가정 요리를 우리 주변에서 손쉽게 구할 수 있는 재료와 늘 곁에 있는 조미료를 사용해 맛있게 만들어 먹을 수 있도록 도와준다. 거기다 전체 레시피를 ‘그날 먹을 한 끼 양’으로 구성하여 재료의 낭비나 음식을 남기는 것을 줄일 수 있다.

마음이 허기지고 몸이 지친 날, 매일 먹는 음식과는 다른 요리가 먹고 싶을 때, 이 책은 여러분에게 든든한 길라잡이가 되어줄 것이다. 오늘 저녁, 맛있는 일식 한 끼 만들어보면 어떨까?",
13,요리/살림,유지만 다이어트 레시피,365443704,9791140713523,13590,유지만 지음,길벗,20250610,22000,19800,"1,100점",17251,요리/살림,"책소개
MD 한마디
110만 구독자 유지만의 첫 요리책
다이어트 요리 크리에이터 유지만의 첫 레시피북. 배달음식이 당기거나 닭가슴살이 지겨운 순간, 평범한 재료로 속세의 맛을 완성할 수 있는 현실적인 레시피를 소개한다. 실패 없는 다이어트를 원하는 이들에게, 믿고 따라 할 수 있는 가장 확실한 한 끼 솔루션.
2025.06.17.
가정살림 PD 송고운
★100만 구독자 유지만의 첫 요리책★

정말 맛있어서 평생 먹고 싶은 초현실 다이어트 식단
요요 없이 지속 가능한 속세맛·초간단·건강 레시피 100

다이어트를 위해 초절식을 하거나 먹고 싶은 음식을 제한하다가 결국에는 폭식으로 이어진다. 그래서 저자는 참지 말고 입맛을 충족시키면서 맛있게 먹어야 다이어트에 실패하지 않는다고 강조한다. 특히 다이어트 중에 가장 무섭다는 식욕 문제, 즉 ‘입 터짐 방지’를 위해 지금까지 수많은 히트 레시피를 만들어냈다. 지속 가능한 다이어트를 위해서, 즐겁게 건강하게 맛있게 먹을 수 있는 유지만의 다이어트 레시피를 추천한다.

항상 진심을 다해 레시피를 연구하는 저자가 따라 하면 무조건 성공하는 맛보장 레시피 100개를 소개한다. 자극적인 배달음식이 당길 때, 닭가슴살이 지겨울 때, 채소가 냉장고에서 썩어갈 때, 빵이나 간식이 너무 먹고 싶을 때 등 다이어트의 어려움을 완벽하게 해결해 줄 수 있는 레시피를 담았다. 실제로 저자의 레시피를 통해 다이어트에 성공하고 배달음식을 끊었다는 인증 댓글이 쏟아지고 있다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
14,요리/살림,2026 미니멀 가계부 × 피터래빗,374389503,8809479920923,1,"유나 편집부 엮음, 스튜디오 유나 디자인",유나,20251015,12800,8960,120점,3415,요리/살림,"책소개
9년 연속 완판된 전설의 국민 가계부!
당신의 아날로그 감성을 기록하여 소장하세요
당신의 꿈을 이루어줄 최고의 파트너
시크하고 심플한 디자인의 최고급 가계부
2026년 피터래빗과 함께 합니다.

당신은 꿈이 있습니다. 꿈을 이루고 싶으세요? 꿈을 현실로 이루어주는 하루 5분 법칙! 이제 가계부를 써보세요. 「2026 미니멀 가계부」는 특별한 설명 없이도 누구나 쉽게 시작할 수 있습니다. 이제 당신이 시작할 차례입니다. 당신의 꿈이 당신을 기다리고 있습니다. 「2026 미니멀 가계부」와 함께 꿈을 이루세요.

「2026 미니멀 가계부」는 모든 분들의 꿈을 쉽게 이룰 수 있도록 사용하기 쉬운 양식과 휴대하기 편한 크기를 가진 최고급 가계부입니다. 자신의 지출을 쉽게 파악하여 새는 돈을 막고 절약하는 힘을 키워나갈 수 있습니다.",
15,요리/살림,아이주도 이유식 유아식 매뉴얼 세트,277560597,9791195616169,14590,BLW 연구소.안소정 지음,아퍼블리싱,20210831,23500,21150,"1,170점",19176,요리/살림,"책소개
어려워만 보이는 아이주도 이유식에 보다 쉽고, 즐겁게 접근하는 방법!
더욱 탄탄해진 가이드와 방대한 레시피를 2권으로 분리한 획기적인 개정증보판!

지난 3년간 대한민국 아이주도 이유식 대유행의 주축이 되어왔던 ‘BLW 연구소’가 화제의 도서 『아이주도 이유식 유아식 매뉴얼』의 개정증보판을 출간했다. 초창기부터 꾸준한 사랑을 받고 있는 메뉴들은 물론, 새로운 핑거푸드 레시피가 추가되었고, 기존 독자들의 요구를 반영하여 초기 원물 스틱 가이드와 유아식 메뉴도 대폭 늘어났다. 어떻게 하면 요리와 육아가 처음인 부모도 아이주도 이유식을 수월하게 할 수 있을지 고민하여 최대한 많은 팁을 담고자 했다. 지난 출간 이후 2년간 누적된 요리 초보 부모들의 레시피 후기를 바탕으로 모든 기존 레시피를 재검토하고 보완하였다. 또, 커뮤니티 개설 이래 3년간 10000개 이상 쌓인 아이주도 이유식 상담 사례들을 정리하여 100개의 문답 형식으로 수록한 Q&A 모음은 아이주도 이유식에 대한 두려움과 걱정을 해소하기에 충분하다. 이론 편은 어디서나 가볍게 볼 수 있도록 콤팩트한 작은 책자로, 레시피 편은 기존에 많은 사랑을 받은 스프링 제본을 적용, 2권 세트로 구성하여 육아인을 세심하게 배려한 파격적인 기획이 돋보인다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
16,요리/살림,아이가 완밥하는 솥밥 유아식,374811225,9791140715978,13590,"비비안밥(이지혜) 지음, 이정원(식탁정원) 감수",길벗,20251029,22000,19800,"1,100점",5030,요리/살림,"책소개
아이 편식과 밥태기, 이제 솥밥 하나로 해결!
솥밥 하나로 온 가족이 함께 먹는 간편 유아식

아무리 정성껏 반찬을 만들어도 아이가 먹지 않거나 뱉어 내는 일이 반복되면, 부모의 마음은 지치기 마련이다. 『솥밥 유아식』은 이런 부모들을 위해 탄생한 책이다. ‘솥밥’이라는 간단하면서도 효과적인 방법으로 아이의 입맛을 살리고, 가족 모두가 함께 즐길 수 있는 건강한 유아식을 제안한다. 솥밥 하나면 아이와 어른이 따로 먹을 필요 없이 온 가족이 같은 맛을 즐길 수 있다. 그 과정에서 식탁은 더욱 따뜻해지고, 부모의 수고는 줄어든다.

특히 밥을 거부하거나 식사 자체를 힘들어하는 ‘밥태기’ 시기의 아이들에게도 솥밥은 훌륭한 해결책이 된다. 다양한 재료가 어우러진 솥밥은 풍부한 색감과 향, 식감을 통해 아이의 식욕을 자극하고, 자연스럽게 식사에 대한 거부감을 줄여 준다. 따뜻한 한 그릇의 솥밥은 아이에게 안정감을 주고, 다시 밥 먹는 즐거움을 느끼게 한다.

솥밥은 곡물과 채소, 단백질을 한데 담아 아이가 거부감을 덜 느끼고, 새로운 맛을 자연스럽게 받아들이도록 돕는다. 특히 파프리카, 당근 같은 대표적인 편식 채소부터 소고기, 돼지고기, 해산물 등 아이들이 잘 먹지 않는 재료로 구성한 다양한 솥밥 레시피를 소개한다. 솥밥 하나로 아이의 편식을 극복하고, 가족이 함께 따뜻한 밥상을 나누는 기쁨을 느껴 보자.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
17,요리/살림,안녕느린토끼 홈메이드 피자 클래스,375519694,9791192855233,13590,고윤희 지음,더테이블,20251030,27000,24300,"1,350점",4000,요리/살림,"책소개
화덕이 없어도, 전문 장비가 없어도 집에서 충분히 만족스러운 피자를 만들 수 있다. 이 책은 가정용 컨벡션 오븐을 활용해 집에서도 전문점 못지않은 피자를 완성하는 노하우를 단계별로 정리한 피자 레시피 북이다.

국내에서 안정적으로 유통되는 대중적인 밀가루, 마트에서 쉽게 구할 수 있는 토핑 재료를 활용해 누구나 부담 없이 시작할 수 있으며, 계량이 필요한 도우와 소스 등의 재료는 정확한 단위로, 취향에 따라 조절할 수 있는 토핑 재료는 아이콘과 설명으로 보기 쉽게 제시해 실용성을 높였다. 특히 오븐의 종류에 따른 예열 방법, 동판이나 베이킹 스톤의 사용법, 풍량과 시간 조절 등 가정용 컨벡션 오븐의 특성을 활용한 세팅과 굽기 노하우를 상세히 다뤄 전문점 못지않은 결과를 이끌어낼 수 있다.

국산, 프랑스산, 이탈리아산(피자 전용) 밀가루를 사용한 다양한 도우 레시피를 폭넓게 수록한 것도 이 책의 강점이다. 사전 반죽인 비가(Biga)를 사용한 도우부터 사전 반죽 없이 기계 대신 손으로 치대 완성하는 도우까지 다양하게 담아, 반죽에 사용되는 재료와 공정에 따른 차이를 설명하여 독자가 자신의 취향과 상황에 맞는 최적의 반죽을 선택할 수 있도록 한다. 또한 반죽 - 성형 - 토핑 - 굽기의 각 단계에서 반드시 알아야 할 핵심과 체크 포인트를 짚어주며, 한국인의 입맛에 최적화된 24가지 피자 레시피를 비롯해 최근 유행하는 파누오쪼, 달콤한 후식으로 즐길 수 있는 디저트 피자까지 총 29가지 피자 메뉴를 담았다.

초보자는 어렵지 않게 수준급의 피자를 완성할 수 있고, 숙련자는 완성도를 한층 높일 수 있는 실전 중심의 가이드 북이다. 또한 가정용 레시피 북이면서도 컨벡션 오븐을 갖춘 소규모 카페나 베이커리에서 메뉴로 활용할 수 있을 만큼 완성도 높은 레시피를 수록해 메뉴 확장을 고민하는 업계 종사자에게도 유용하다. 가정용 컨벡션 오븐으로도 화덕 스타일의 피자를 굽고 싶은 이들, 집에서도 전문점 못지않은 결과를 내고 싶은 이들, 카페 메뉴 확장을 고민하는 업계 종사자 모두에게 새로운 기준을 제시하는 전문서가 될 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
18,요리/살림,오늘은 아무래도 덮밥,242903052,9791188601387,13590,"이마이 료 지음, 이진숙 옮김",참돌,20200612,4300,3870,210점,18577,요리/살림,"책소개
“아, 배고파!”
배고프고 요리할 시간이 부족한 당신을 위한 맞춤 레시피.
10분이면 완성되는 맛있는 ‘덮밥’을 먹어보세요!

너무 배가 고프거나 바빠서 여유가 없을 때, 부담 없이 간편하게 요리할 수 있는 맛있고 든든한 덮밥 레시피들을 소개합니다. 『오늘은 아무래도 덮밥』에서는 폭신하고 부드러운 덮밥부터 포만감 가득한 볼륨 덮밥 그리고 불을 쓰지 않고 바로 만들어 먹는 덮밥까지, 그날의 기분에 따라 고를 수 있는 88가지 덮밥 레시피와 초보자도 쉽게 만들 수 있는 12가지 수프 레시피를 함께 담았습니다. 기본적인 조리 도구와 식기만 있으면 OK! 『오늘은 아무래도 덮밥』과 함께 이제 10분이면 덮밥 한 그릇을 뚝딱 만들어 먹을 수 있습니다. 지금 바로 맛있는 덮밥 만들기를 시작해보세요!",
19,요리/살림,전선생의 갱년기 다이어트,367713516,9791168224506,13590,전미란(전선생) 지음,서사원,20250730,23800,21420,"1,190점",8040,건강/취미,"책소개
“인생의 터닝포인트, 갱년기를 위한 맛있는 처방전!”
식이를 바꾸면 생각이 바뀌고, 생각이 바뀌면 삶이 달라진다!

★인스타그램 15만 팔로워가 보는 유일무이한 ‘갱년기 건강식’★
★후기가 증명하는 몸이 가벼워지는 50일 식단 프로그램 공개★
★-12kg을 만든 전선생의 97가지 시그니처 레시피 수록★

불면증, 홍조, 건선, 체력 저하, 체중 증가, 관절 통증… 원인 모를 증상에 사람들은 갱년기 탓, 나이 탓을 하며 시간이 지나면 나아진다고 말한다. 하지만 갱년기를 겪은 사람들의 말에 의하면 짧게는 2~3년, 길게는 10년 이상 후유증을 겪고, 심지어는 평생을 자잘한 통증을 달고 살아야 한다. 호르몬 치료밖에 답이 없다는 갱년기, 정말 평생 안고 살아야 하는 병인 것일까?
이른 나이에 찾아온 갱년기를 극복하고 나은 삶을 살고 있다는 저자는 이 시기를 제대로 알고, 바르게 먹고, 잘 쉬어야 남은 삶을 건강히 살아갈 수 있다고 말한다. 저자가 직접 경험하고 연구한 갱년기 극복의 핵심은 바로 '음식'에 있었다. 호르몬 변화로 인한 몸의 불균형을 바로잡는 것은 우리가 매일 먹는 음식을 통해 충분히 가능하다는 것이다.

이 책은 갱년기에 필요한 영양소와 그것을 효과적으로 섭취할 수 있는 실용적인 레시피들을 담고 있다. 불면증에 도움이 되는 마그네슘이 풍부한 요리, 홍조를 완화하는 이소플라본 음식, 관절 통증을 줄여 주는 항염 식품, 그리고 체중 관리와 체력 회복에 도움이 되는 균형 잡힌 식단까지 담았다.
단순히 '몸에 좋다'는 식재료를 나열하는 것이 아니라, 바쁜 일상 속에서도 쉽게 만들 수 있고 가족과 함께 먹을 수 있는 맛있는 요리들로 구성했다. 갱년기는 견뎌내야 할 고통이 아니라 올바른 식단으로 충분히 관리할 수 있는 인생의 한 단계임을 보여준다. 이제 갱년기를 무작정 참고 견디지 말고, 맛있는 음식으로 현명하게 극복해보자. 당신의 남은 인생이 더욱 건강하고 활기차게 변할 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
20,요리/살림,대바늘로 한 번에 뜨는 탑다운 니트,374916440,9791167185778,13590,"부티크사 편집부 지음, 남가영 옮김",제우미디어,20251022,18800,16920,940점,2725,건강/취미,"책소개
자유롭게 완성하는 나만의 니트!

목에서 시작해 몸판과 소매를 한 번에 이어 뜨는 탑다운 기법으로, 처음부터 끝까지 완성도 높은 니트를 만들 수 있습니다.
봉제선이 거의 없는 심리스 구조라 착용감이 편하고, 바느질이 자신 없는 분들도 깔끔하게 완성할 수 있어요.

스트라이프 풀오버, 가터뜨기 카디건, 플레어 베스트 등 총 18가지 디자인이 담겨 있어 취향에 맞는 스타일을 자유롭게 골라 떠 보세요.
일본 부티크사에서 출간된 책 중 사랑받은 디자인만 골라 담았어요. 어떤 작품을 선택해도 입고 싶은, 예쁜 니트를 완성할 수 있습니다.

심플하면서도 베이직한 디자인으로
매일 손이 가는 옷, 오래 입고 싶은 니트를 완성해보세요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
21,요리/살림,수프 & 스튜 홀릭,374842398,9791192366609,13590,"디어버터(송하와, 최지애) 지음",레시피팩토리,20251021,23000,20700,"1,150점",3200,요리/살림,"책소개
속 편하고 간편해 요즘 더 사랑 받는 수프와 스튜.
유럽 가정식 쿠킹 클래스로 사랑받는
‘디어버터’의 수프 & 스튜 베스트 메뉴 47가지를 담았습니다!

요즘 수프 전문점을 찾는 이들이 늘고, 집에서 수프와 스튜를 즐기려는 사람들이 많아졌습니다. 빵 한 조각만 곁들이면 간단한 한 끼가 완성되고, 따뜻하게 먹으면 속이 편하고 소화도 잘 되지요. 게다가 한 번에 넉넉히 만들어두면 데워 먹기만 하면 되니, 식사 준비도 훨씬 수월해집니다.

서울 서촌에서 유럽 가정식을 가르치는 감성 쿠킹 스튜디오 ‘디어버터’. 이곳의 인기 강좌 중 하나가 ‘수프 & 스튜 클래스’입니다. 국내외 유명 레스토랑에서 탄탄한 경험을 쌓은 두 여성 셰프가 제철 재료를 활용한 맛, 스타일, 실용성이 모두 갖춰진 다양한 수프와 스튜를 알려주어 꾸준한 사랑을 받고 있습니다.

이 책은 바로 그 클래스에서 특히 반응이 좋았던 수프 & 스튜 메뉴 47가지를 한 권에 담았습니다. 친절한 설명과 자세한 단계별 과정컷, 쿠킹노트 팁까지 곁들여 마치 그 수업에 참여하는 것 같은 생동감을 느낄 수 있습니다. 저자는 서문에서 이렇게 말합니다.

“사실 수프와 스튜는 특별한 기술이 없어도 누구나 쉽게 만들 수 있는 요리입니다. 이탈리아의 할머니도, 프랑스의 할아버지도 집에서 즐기는 정겨운 가정식이지요. 냄비 하나에 재료를 넣고 끓이는 동안 다양한 풍미가 어우러지며 깊은 맛이 완성됩니다. 그래서 이 책에서는 복잡한 기교보다 재료 본연의 맛을 살리고, 집에서도 부담 없이 따라 할 수 있는 실용적인 메뉴를 중심으로 소개했습니다.”

책 속 레시피를 하나씩 따라 하다 보면 디어버터가 알려주는 수프와 스튜의 기본 스킬을 자연스럽게 마스터하게 되고, 하나의 레시피를 매 계절 다른 재료로 만들며 다채로운 맛의 변주를 즐기게 될 것입니다.

이 책은 트렌디한 작은 주제를 깊이 있게 보여주는 레시피팩토리의 홀릭 시리즈 2탄(1탄은 베이글 홀릭)입니다. 구성은 기초 지식을 넓혀주는 이론편을 시작으로 수프와 스튜의 다양한 레시피들이 펼쳐지는데요, 수프편에서는 우리가 흔히 접했던 재료를 곱게 갈아 만드는 부드러운 ‘퓨레 수프’와 재료의 덩어리감을 살린 맑은 국물의 ‘청키 수프’를 소개합니다.

이어 스튜편에서는 고기 스튜와 해산물 스튜를 심플한 것부터 일품요리처럼 화려한 것까지 다양하게 다루었는데 이들 메뉴는 브런치, 저녁식사는 물론 홈파티나 술안주로 활용하기에도 손색이 없는 것들입니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
